amount,hour,accountAge,velocity,fraud
22498,0,500,1,0
93062,6,563,4,1
39560,21,729,2,0
68397,22,51,3,1
89996,15,853,5,1
38629,3,649,4,0
36496,11,145,3,0
67992,17,659,2,1
68738,15,394,4,1
28237,17,985,1,0
36399,15,190,1,0
83412,21,2,5,1
49391,0,721,2,0
39619,21,92,3,0
61990,10,567,1,0
57227,5,302,2,0
40615,7,932,1,0
42136,22,264,4,1
11080,0,548,3,0
61859,13,767,1,1
89511,9,796,5,1
3583,2,627,1,0
42488,1,234,5,1
91475,20,225,1,1
4270,20,409,4,1
5111,1,808,5,0
39389,2,736,5,0
93533,1,17,1,0
70333,22,274,4,0
99822,17,809,1,1
97280,0,319,3,1
54565,13,64,5,1
3432,18,133,3,0
8936,11,283,2,0
32778,14,521,3,0
98881,7,612,3,1
70924,10,710,3,0
62709,14,444,4,1
17966,21,47,4,1
7109,9,327,2,0
78260,19,49,3,1
81089,21,500,2,1
39968,11,435,4,0
25766,1,909,2,0
92139,11,542,5,1
20974,8,543,4,0
51381,14,375,3,0
22768,15,545,1,0
33624,5,413,5,1
96100,19,682,1,1
72436,21,198,3,1
95550,13,146,5,1
54071,6,396,5,1
39822,3,220,4,0
77222,14,390,2,0
52910,2,606,5,1
33875,17,431,1,0
23649,3,732,5,0
63337,22,411,5,1
36627,1,193,1,0
23081,5,583,1,0
41627,21,613,4,1
90633,10,415,1,0
66787,4,847,5,1
48838,17,304,1,0
28472,4,613,1,1
57854,14,809,3,1
40868,17,213,1,0
40837,15,608,3,0
5255,19,514,4,1
52399,16,174,3,0
11641,15,884,3,0
65872,14,253,1,1
53828,7,520,3,1
96827,4,179,2,0
2306,23,558,5,1
69016,2,375,3,0
87092,19,314,5,0
40325,22,313,3,0
91851,5,907,2,1
98882,8,532,5,1
28395,17,38,3,0
78586,5,175,3,1
69328,18,580,1,0
8578,5,891,2,0
22021,13,548,5,0
55380,22,689,1,1
39663,20,588,5,0
69309,23,763,4,0
72021,6,120,2,0
65296,1,84,5,1
67989,11,428,5,0
91972,4,3,2,1
63546,19,643,3,0
27460,10,448,5,1
63210,9,182,2,0
37687,2,662,3,0
14656,19,456,5,0
94585,11,76,5,1
89546,1,848,4,1
74347,5,427,2,0
21041,5,25,5,1
47276,12,899,1,0
36117,4,289,4,0
41533,23,69,5,1
36425,7,103,3,0
75348,11,419,4,1
65268,6,1,5,1
56468,9,450,5,1
1069,4,836,5,1
48260,1,677,3,0
77318,9,170,4,1
17079,5,901,4,0
22372,13,117,4,0
62731,6,433,3,0
26284,14,956,4,1
35007,0,348,4,1
89405,13,862,4,1
46445,16,342,4,0
62633,8,534,2,1
4731,1,301,2,0
5566,19,8,1,0
50656,15,353,1,0
42263,1,791,2,0
32436,0,629,2,0
17453,14,654,3,0
19881,13,947,1,0
9615,14,163,1,0
16241,19,351,1,0
43178,8,185,1,0
46185,3,153,1,0
50992,20,217,3,1
60604,14,625,4,1
76914,23,217,3,0
49782,18,398,1,0
39971,19,961,3,0
31176,14,717,4,1
44442,1,130,3,0
5378,8,352,2,0
18606,6,877,1,0
27006,6,552,1,0
77902,16,504,4,1
61016,23,408,1,1
80968,5,214,1,1
63145,12,101,2,1
21020,14,884,4,1
15407,23,912,5,0
2552,8,297,4,1
98447,18,214,3,0
26202,14,483,3,0
68235,7,784,4,1
9909,19,813,5,1
51581,11,350,1,0
97278,5,37,2,0
75355,17,287,1,0
19426,22,76,1,0
44693,8,101,5,1
57217,1,843,2,0
67838,15,801,1,0
1254,23,888,4,1
40898,13,289,3,0
24108,15,155,4,0
36284,15,792,5,0
8247,23,518,1,0
56065,9,345,4,1
64004,15,150,1,1
25320,7,159,2,0
34168,4,725,1,0
66143,8,997,4,1
80734,21,30,5,1
78028,6,224,3,1
97418,12,744,4,1
29585,16,617,1,0
29128,7,183,4,0
98205,7,980,3,1
5336,22,101,5,0
39418,21,213,2,0
73636,10,499,3,1
75602,18,673,2,0
74167,5,278,1,1
63254,18,591,5,1
79037,3,651,1,1
19172,1,739,1,0
26842,16,987,4,1
63440,5,319,2,0
88984,1,961,4,0
47813,19,442,4,1
8294,15,210,3,0
98987,13,243,1,1
17958,19,424,5,0
58195,5,835,4,1
34133,9,694,5,1
57903,13,329,4,1
5684,2,72,2,0
98859,21,504,1,0
65926,8,961,4,1
88748,10,294,3,0
82745,4,647,2,0
97396,3,808,4,1
64088,9,55,5,1
53556,20,74,4,1
96337,15,787,3,0
58621,11,286,5,1
88092,20,378,5,1
93971,15,62,3,1
58064,15,388,5,1
73817,21,401,5,1
12699,17,897,1,0
14600,14,160,2,0
78143,12,256,5,1
27055,4,672,3,0
22281,9,898,4,0
98518,5,640,3,1
71899,1,73,1,1
13662,0,705,5,1
35508,2,5,4,1
28603,1,400,4,0
45066,23,342,3,0
24907,23,928,5,0
61589,19,697,1,1
51680,0,919,2,1
17754,7,860,3,0
70349,20,24,2,1
78245,12,396,5,1
80404,9,993,4,1
70260,12,624,2,0
80149,9,505,5,1
32344,23,520,1,0
68513,23,782,3,1
80522,9,730,1,0
48309,9,88,3,0
48893,16,583,1,0
15020,20,924,1,0
87499,0,757,4,1
12643,0,50,5,1
56995,8,7,3,0
94468,18,879,5,1
81606,19,384,1,1
76124,3,867,4,1
47379,7,964,2,0
38811,5,570,1,0
70623,20,780,5,1
16254,18,345,2,0
68927,13,745,1,1
19571,19,676,2,0
27925,19,868,2,0
68107,1,56,3,1
25595,21,124,5,1
44465,20,810,1,0
71230,18,103,3,1
34826,7,247,4,1
75013,21,664,3,0
34868,6,746,5,1
89514,15,757,1,1
89995,20,922,1,1
53528,23,723,5,1
23101,15,959,2,0
61439,4,818,2,0
97290,13,492,5,1
19027,23,528,3,0
69477,23,775,4,1
30171,13,838,4,1
20508,0,392,2,0
14929,11,979,5,1
57913,21,215,2,0
70531,22,639,5,1
43363,1,926,2,0
7541,22,698,1,0
64616,1,741,3,1
60666,3,426,2,1
70759,10,364,5,1
17202,7,716,2,0
37037,17,90,1,0
59337,20,601,2,0
85803,0,566,4,1
49975,4,513,1,0
8745,14,924,2,0
53782,6,871,1,0
52186,6,697,1,0
91666,19,966,4,1
70084,22,15,2,0
53038,22,632,1,0
97450,13,143,5,1
99100,3,412,2,1
24488,0,223,5,0
57104,6,208,5,1
77241,12,462,5,1
7550,3,224,2,0
77889,14,612,1,1
61425,6,600,5,1
32545,3,111,5,1
80693,21,994,4,1
53452,19,125,2,0
51500,17,347,3,0
87928,1,206,1,1
7180,10,213,5,1
82544,2,988,1,0
79814,13,971,1,0
4958,5,734,2,0
45297,19,591,3,0
43727,17,830,3,0
49509,2,432,4,0
59020,1,11,5,1
42161,10,439,5,1
72829,5,581,2,1
56942,19,943,3,0
51674,16,220,5,1
68491,19,959,5,1
60755,12,768,5,1
1200,14,647,3,0
81783,23,868,3,1
45130,5,665,3,0
74236,20,831,3,1
36860,15,164,1,0
89220,20,699,5,1
38807,12,468,4,0
81256,13,669,2,0
64815,0,775,3,1
43827,14,569,3,0
81207,2,242,4,1
67210,13,835,3,1
12188,21,415,3,0
1339,11,297,4,0
1618,23,484,4,0
74200,6,921,1,1
74950,0,505,3,0
72836,18,588,1,0
23076,14,336,3,0
28972,10,321,1,0
18913,7,345,2,0
65462,0,864,5,1
91548,23,528,5,1
56629,0,42,1,0
87962,14,114,1,0
15257,13,304,4,1
73927,10,211,2,0
35953,9,343,4,1
26425,3,963,4,1
42367,19,353,4,1
6156,8,10,3,0
43098,10,612,5,1
92904,11,532,3,1
42175,5,465,5,1
15830,22,420,5,1
86137,5,23,1,1
11187,21,769,5,0
84289,16,292,1,1
91811,2,391,4,1
20508,13,341,1,0
57104,17,880,3,1
89548,6,726,3,1
41564,5,548,5,1
74729,1,524,3,1
23686,4,358,5,1
93992,23,372,1,0
1670,5,432,1,0
11115,15,751,1,0
15855,11,206,2,0
70300,9,929,5,1
97637,19,745,4,1
92012,16,121,2,1
94506,9,701,3,1
84733,12,431,4,1
34766,9,249,2,0
33586,14,262,1,0
95702,12,134,2,0
44579,17,330,5,1
43453,18,168,4,1
49684,10,270,1,0
36204,21,951,2,0
59466,16,783,2,0
89275,6,71,5,1
74853,23,221,4,1
94889,23,963,1,0
8229,20,948,2,0
34275,6,384,5,1
72430,6,14,3,1
83337,9,791,4,1
68378,20,343,4,1
79230,11,184,4,1
26585,6,57,3,0
5194,2,405,1,0
76153,17,86,4,1
68944,4,626,5,1
30457,3,775,1,0
87731,9,880,1,1
47901,15,921,4,0
21771,9,763,3,0
50732,16,41,1,1
95055,0,181,5,1
72694,17,350,4,1
21957,1,278,5,1
11412,13,187,1,0
6864,20,225,2,0
69573,12,160,2,0
32249,22,301,4,0
88958,19,142,2,1
5634,14,399,2,0
94188,22,69,2,1
98041,5,941,1,1
31371,6,296,4,0
26262,13,19,2,0
80313,12,427,4,1
12597,3,172,4,1
92700,3,983,5,1
91464,14,807,3,0
19316,4,3,2,1
53882,7,998,1,1
4677,13,798,5,0
1109,3,728,3,0
80886,12,128,3,1
68719,11,447,1,1
2456,16,75,5,0
56250,18,652,5,1
72730,1,583,5,1
76557,19,291,4,1
54006,12,869,2,1
60108,17,171,1,1
33295,1,936,5,1
5696,2,568,4,1
41225,2,416,4,0
70293,9,276,5,1
87289,16,991,5,1
59452,4,233,2,1
2463,18,730,1,0
34465,21,574,2,0
12374,3,420,4,0
3711,13,748,1,0
61303,8,757,5,1
96485,7,420,3,1
54755,11,944,3,0
30155,9,565,2,0
86649,2,623,4,1
59357,12,58,1,0
29867,2,726,4,0
51051,9,248,3,1
8671,0,329,2,0
60081,22,523,5,1
24622,19,220,4,0
78404,11,73,1,0
59858,23,858,1,0
75348,9,966,5,1
52377,4,792,5,1
15933,11,619,2,0
89141,4,349,3,1
60415,11,162,1,0
2003,8,917,3,0
45339,11,237,4,0
29583,4,960,3,0
72822,2,682,2,0
95646,20,604,5,1
40438,6,548,2,0
38324,3,172,2,0
3798,8,773,2,0
89116,15,32,4,1
52357,7,476,4,1
96560,16,572,3,1
35989,16,93,5,0
85697,1,350,4,1
33891,23,375,4,1
57633,0,948,3,1
9937,1,461,1,0
27868,16,185,4,0
93126,4,531,4,1
63386,6,555,3,0
57103,15,633,3,1
44232,16,970,5,0
68982,4,843,4,1
72223,8,918,5,1
22608,12,994,1,0
58687,10,218,4,1
32597,19,544,3,0
44919,21,523,2,0
64520,4,552,5,1
9929,3,971,2,0
64359,7,492,1,0
59433,7,114,3,0
33836,11,355,2,0
22618,16,554,3,0
76371,20,308,5,1
73863,21,963,1,0
1304,7,862,5,1
8416,22,748,3,0
93541,15,193,3,0
4519,22,234,1,0
40676,6,725,1,0
79333,0,775,4,1
95324,19,161,2,0
58855,5,723,3,1
94309,7,552,1,0
19409,19,204,4,1
48244,23,457,2,0
79495,7,360,3,0
91772,8,398,4,1
45350,21,858,4,0
37828,3,381,2,0
95366,20,941,1,1
13325,11,419,1,0
3523,3,825,4,1
14466,0,871,4,1
22408,20,471,2,0
44279,0,502,5,0
5246,1,49,5,0
25276,10,245,1,0
58886,18,374,5,1
32385,22,788,1,0
56435,13,815,1,1
72921,9,240,3,0
20667,10,896,2,0
32486,18,40,4,0
46800,15,709,5,1
90254,16,520,5,1
83310,14,223,3,1
39417,22,759,3,0
77175,15,679,2,0
82382,14,190,4,1
71171,15,263,4,1
35518,8,419,3,0
66033,19,707,3,1
18259,7,44,3,0
1411,14,591,3,0
36993,11,77,5,1
64979,17,484,5,1
76664,12,886,1,0
25117,11,865,1,0
22813,13,15,5,1
88123,2,815,2,0
1523,14,854,5,1
95842,22,22,3,1
13439,9,933,3,0
33755,13,723,2,0
32096,23,874,1,0
31287,4,140,4,1
63129,5,272,4,1
14122,12,17,5,1
10476,20,492,2,0
71457,2,752,1,1
33768,2,132,3,0
80760,3,548,5,1
25333,23,825,4,1
78970,4,97,1,0
95767,14,657,1,1
21293,4,36,5,0
58752,11,195,3,0
63529,10,853,5,1
35677,22,303,4,0
11985,19,794,3,0
94084,7,655,4,1
33811,3,533,1,0
67491,16,821,4,1
6345,0,689,3,0
31885,10,628,4,1
1092,5,774,1,0
39262,11,112,5,0
57528,3,85,3,0
72102,15,998,1,0
15357,5,243,1,0
11688,21,506,1,0
10518,17,618,3,0
9916,20,755,1,0
30538,22,928,5,0
95489,14,965,1,0
66620,7,793,5,1
14107,10,201,1,0
165,3,445,3,0
9713,17,938,5,0
76507,14,931,5,1
65431,20,759,4,1
41563,11,775,5,0
41536,18,416,5,0
83364,4,916,2,0
26301,13,706,3,0
30169,5,955,4,0
17981,23,612,3,0
72580,13,202,3,1
77263,1,212,2,1
4812,12,252,3,0
79710,9,649,3,0
57359,14,474,1,1
15348,14,801,4,1
66478,15,160,3,0
55048,13,812,2,1
83989,14,110,5,1
73565,21,88,1,1
55858,12,926,3,1
66451,3,56,5,1
36401,21,24,4,1
7318,4,536,2,0
32899,1,619,2,0
15307,9,630,4,0
45079,8,775,2,0
14643,22,28,4,1
24325,11,999,5,1
66165,11,234,4,1
62452,15,903,1,1
11241,12,586,2,1
50712,14,761,2,1
39108,2,688,3,0
57895,16,122,5,1
15835,5,443,5,1
85460,1,977,5,1
6332,4,341,1,0
23065,0,77,4,0
65832,22,435,3,0
88370,8,870,1,1
42520,15,174,1,0
24775,5,688,1,0
89205,19,795,1,0
51389,4,486,4,1
32575,17,286,4,1
2825,1,357,5,0
46096,22,971,3,0
61058,15,866,5,1
97465,21,206,4,1
49338,19,65,3,0
50503,0,319,3,1
15987,1,126,2,0
28093,8,862,3,0
76644,1,636,2,0
40698,1,902,2,0
2516,13,397,1,0
21463,4,552,4,1
4933,21,138,5,1
56089,21,651,2,0
36354,14,371,3,0
16289,13,264,4,0
46816,7,407,2,0
70801,1,804,5,1
18429,15,808,4,0
92126,3,190,5,1
87919,8,889,1,1
93631,9,105,4,1
50688,7,11,3,1
33610,11,326,3,1
8008,11,161,1,0
69904,18,741,3,0
978,3,891,5,1
49560,15,342,1,0
27183,17,772,1,0
17976,22,544,3,0
34777,1,337,1,0
5497,1,286,1,0
44141,1,56,3,0
22140,8,825,1,0
97156,9,540,2,1
80051,12,274,1,0
93073,18,319,4,1
24942,14,969,5,0
94457,17,281,4,1
77211,21,443,3,0
24557,19,425,3,0
77838,4,227,3,1
79130,23,105,5,1
35111,12,697,3,0
87210,4,570,3,0
60384,21,462,4,1
2117,1,393,1,0
28613,4,841,4,0
31021,18,913,4,0
34953,19,926,4,1
67140,3,299,3,0
6793,23,348,3,0
59256,15,597,2,0
22566,2,827,4,0
93916,16,70,5,1
53535,3,861,2,0
89387,13,264,5,1
91115,23,690,3,1
85215,10,75,1,0
77342,16,628,1,0
69871,16,983,4,1
79204,23,760,1,1
72785,1,539,3,1
91381,14,861,4,1
77274,3,997,5,1
46488,14,135,4,0
5540,10,589,5,1
15650,22,461,5,0
75119,23,88,4,1
16809,16,412,4,0
44010,6,335,5,1
99292,21,308,3,0
83722,11,412,5,1
84871,4,118,5,1
12104,22,274,3,0
48766,13,807,2,0
55472,18,746,1,0
32437,19,620,4,1
34613,17,750,5,1
28237,23,708,2,0
14026,7,188,1,0
37166,20,243,3,0
60867,0,999,1,1
59704,19,121,4,1
65484,8,326,1,1
77242,11,2,1,1
79737,16,153,1,0
4336,22,188,2,0
28969,11,168,1,0
22773,21,508,1,0
97635,5,411,2,1
3723,23,607,1,0
62031,22,344,1,0
24059,5,780,2,0
10528,18,970,1,0
87612,11,658,3,0
69360,20,165,1,0
14461,23,832,2,0
13842,9,718,5,0
23632,22,876,1,0
59204,23,871,2,0
1496,5,454,4,0
88674,13,448,4,1
51653,19,245,5,1
91372,15,651,5,1
97819,13,665,5,0
61083,18,165,4,1
7447,18,367,3,0
23606,17,750,2,0
62087,15,25,4,1
46610,22,662,3,0
39609,5,952,2,0
28393,4,324,5,1
38541,16,804,3,0
37296,6,236,5,0
23865,21,181,2,0
31222,4,293,4,1
34469,8,470,3,0
8447,22,969,1,0
31889,13,954,1,0
42216,1,882,3,0
94319,2,164,1,1
33579,7,478,3,0
78247,18,293,1,1
84725,12,607,3,1
32120,13,254,2,0
24924,22,850,5,0
77500,19,947,2,0
16636,19,476,5,0
97019,18,5,3,0
69768,7,231,1,0
46555,18,763,2,0
84509,22,649,5,1
40039,10,821,4,1
41767,11,370,1,0
43583,13,213,4,0
31443,16,156,1,0
44561,0,730,3,0
55724,12,396,1,0
29497,12,741,5,1
29762,16,467,4,0
23683,5,654,3,0
34411,16,433,2,0
92491,12,514,5,1
93521,0,116,1,0
96606,6,870,1,0
63580,2,876,5,1
16752,19,93,2,0
6287,16,417,3,0
74013,10,973,1,0
69639,10,48,5,1
98825,11,647,2,1
67878,11,557,4,1
62151,11,651,5,1
79331,12,188,1,0
99042,2,963,1,0
62800,3,529,1,0
34750,21,463,4,0
2998,8,105,3,0
5400,21,244,3,0
14364,4,596,4,0
44530,1,652,3,0
13692,10,578,3,0
27699,15,783,4,1
81866,8,206,4,1
73048,8,489,4,1
92190,5,723,4,1
67579,9,582,1,1
66662,20,926,4,1
40902,22,901,1,0
30138,13,371,1,0
60488,11,152,1,0
49788,18,881,5,0
80521,5,577,1,1
93355,14,830,3,0
37442,10,233,4,0
16146,12,405,2,0
95251,10,325,4,1
68370,22,96,1,1
4319,11,703,4,0
55181,4,676,5,1
20650,12,407,3,0
72806,14,488,1,0
67302,1,624,5,1
77554,18,853,1,0
87823,5,478,4,1
33624,7,947,4,1
78592,11,763,2,1
56105,2,377,4,1
33331,13,229,2,0
27137,23,808,4,1
98016,19,434,4,1
77678,0,22,3,0
28468,14,612,4,0
74936,0,377,5,1
29439,4,274,5,0
53059,23,266,4,1
92970,13,243,1,0
88817,5,992,3,0
82099,11,369,5,1
53877,14,171,4,1
64226,7,510,4,1
24865,1,369,3,0
96554,6,795,4,1
49062,10,46,4,1
6734,11,456,3,0
65337,6,498,4,1
75686,2,404,3,0
19356,23,458,2,0
480,4,705,3,0
98439,11,439,2,1
30088,1,43,2,0
35052,10,599,5,1
72630,19,469,3,0
3592,7,376,3,0
55658,16,387,4,1
34980,23,556,3,0
20600,9,846,5,1
53433,13,414,5,1
19429,16,865,1,0
97113,6,407,3,0
80951,8,545,5,1
26606,1,4,3,0
78475,6,543,4,1
72921,10,795,4,1
22812,14,414,3,0
15246,5,39,2,0
32493,3,877,3,0
58679,20,753,4,1
52733,6,607,4,1
60945,11,173,4,1
70555,19,378,4,1
72890,19,436,1,1
66543,20,640,2,0
57697,5,539,3,0
59707,7,907,2,1
91144,8,272,4,1
97416,9,855,5,1
41790,15,589,5,0
65783,11,159,3,1
66851,1,552,5,1
21489,9,945,2,0
2850,7,846,1,0
30654,20,7,1,0
97095,20,696,5,1
20904,15,339,5,0
45685,6,73,2,0
38467,14,281,1,0
41564,21,134,3,0
97201,7,606,3,0
44786,0,226,4,0
73147,2,527,4,1
65928,19,257,5,0
564,18,528,5,1
75197,11,449,5,1
77418,13,790,2,1
66794,4,360,3,0
96347,11,596,2,0
59513,4,913,1,0
40469,8,227,3,0
98423,11,780,3,1
61242,12,588,2,1
96422,1,86,4,1
32213,7,709,3,0
75271,11,197,2,1
92363,10,332,5,1
26327,7,264,3,0
64522,15,738,3,1
72809,2,829,3,1
44369,2,578,4,0
12120,9,269,5,1
59236,10,99,3,1
31127,18,666,1,0
87777,17,272,2,1
55723,2,471,4,1
6971,21,370,2,0
46886,4,878,3,0
32073,22,207,5,1
41150,19,109,3,0
13000,16,478,4,0
73384,7,560,4,1
3401,10,934,2,0
65967,9,648,3,1
12887,0,128,4,0
83222,21,160,1,1
81905,21,185,5,1
24497,17,71,3,0
19118,5,538,2,0
72733,7,446,1,1
73755,12,880,1,1
35469,15,209,3,0
84416,12,256,1,1
88766,11,401,5,1
9585,23,879,4,1
7709,17,128,3,0
1312,8,491,1,0
89920,2,456,1,0
65945,9,911,4,1
74297,16,918,2,0
40082,14,429,2,0
52850,3,664,2,1
85632,15,167,1,1
29432,6,4,3,0
44925,13,226,3,0
9454,11,828,4,1
28146,14,684,2,0
72046,7,227,4,1
49210,3,695,3,0
29654,12,795,1,0
9160,14,203,3,0
95179,7,675,3,1
51706,0,376,2,1
12110,4,944,1,0
97677,8,78,1,0
4671,9,933,4,1
57587,16,33,4,1
64453,3,915,2,0
13597,16,70,3,0
97322,22,907,4,1
96100,2,9,4,1
17159,23,36,2,0
12804,16,839,2,0
48650,3,95,4,1
73174,23,292,1,0
98728,17,356,5,1
1523,15,380,2,0
40297,12,900,1,1
89818,0,266,5,1
50770,17,686,3,1
88105,17,193,1,1
35009,22,62,4,0
94805,6,828,4,1
67567,10,651,4,1
49613,8,310,1,0
89934,4,110,3,0
7783,0,397,2,0
45267,11,996,3,0
8376,20,786,4,1
95122,18,780,5,1
83607,5,510,3,1
15598,6,490,5,0
86221,1,188,4,1
39969,0,319,3,0
72330,22,797,3,1
83918,16,718,4,1
27399,5,199,1,0
56297,8,847,4,1
29655,10,195,2,0
93855,13,321,4,0
51485,0,548,5,1
97272,4,586,1,1
69387,22,910,2,1
75476,14,774,1,1
169,8,130,4,0
24779,2,745,2,0
93575,12,638,1,1
35327,3,779,4,1
19970,8,282,4,1
83509,1,76,4,1
74690,10,766,3,1
22121,8,608,4,0
12316,12,876,4,0
80637,14,920,2,0
62227,23,69,5,1
33419,19,705,2,0
84458,22,53,2,1
37697,3,320,1,0
42681,7,996,3,0
22688,11,739,3,0
34433,18,37,1,0
73306,23,687,3,1
92388,10,225,4,1
26880,3,417,4,1
29258,17,381,4,0
10982,13,185,2,0
38222,8,465,4,0
5968,17,920,5,1
61361,5,725,1,0
51578,14,852,2,1
61475,12,182,5,1
75612,14,269,3,1
93953,9,214,4,1
34142,3,331,2,0
2613,17,798,2,0
32529,5,159,4,0
92688,0,456,4,1
10222,1,733,1,0
56046,23,123,1,1
46790,15,756,5,0
62207,7,25,2,0
23598,5,74,3,0
61475,23,950,1,0
45726,10,262,5,0
63905,22,340,1,0
34708,23,968,2,0
43574,12,50,3,0
55720,8,620,5,1
324,16,230,2,0
69343,3,710,1,0
64464,12,9,4,1
32385,10,822,1,0
37241,0,874,2,0
10615,7,568,1,0
7742,21,94,1,0
51362,20,649,2,0
16265,23,149,3,0
51648,23,296,2,1
89536,2,167,1,0
76944,5,520,3,0
34408,11,153,3,0
34790,19,833,1,0
34324,19,44,4,0
18141,3,467,3,0
3218,18,40,1,0
85501,7,718,2,0
79305,11,239,2,1
31754,18,292,4,0
90597,14,20,1,1
89473,21,425,4,1
56383,3,390,5,1
83999,11,86,1,0
456,8,162,1,0
96275,19,29,1,0
2769,10,315,4,1
89926,5,37,1,0
2535,9,201,2,0
37169,17,805,4,1
9105,9,449,2,0
80089,20,527,4,1
70478,11,230,3,0
16179,9,107,3,0
64255,3,58,4,1
72716,8,151,4,1
68859,0,343,4,1
42493,18,872,2,0
32623,16,351,5,1
4642,3,410,4,1
6081,22,485,4,1
29799,0,787,5,1
14961,4,891,3,0
71890,1,852,1,0
7362,15,641,5,0
49460,12,644,2,0
10049,0,580,4,1
9858,6,360,2,0
51093,1,602,1,0
60427,7,608,4,1
92757,14,949,1,1
88989,23,967,2,0
73999,16,853,5,1
30165,9,277,2,0
37775,7,137,5,1
88706,2,633,4,1
4343,11,161,2,0
13432,7,398,2,0
5697,4,431,5,1
51197,13,442,3,1
88453,18,982,3,0
96072,6,989,5,0
61557,21,928,3,0
43865,8,447,2,0
69599,15,908,5,1
30454,21,675,4,0
66954,0,93,5,1
19389,4,255,3,0
390,15,690,5,1
17214,15,313,4,0
88599,12,117,3,0
51754,21,178,3,1
23094,6,251,4,1
22872,4,154,3,0
98284,7,551,4,1
76420,9,217,3,0
74916,1,698,5,1
39561,17,205,4,0
39363,3,611,4,0
442,23,887,4,1
51959,10,83,1,0
76139,11,892,1,0
35895,5,585,3,0
74205,16,441,3,1
68048,16,557,3,1
90709,18,453,1,1
71481,19,610,5,1
89894,13,755,2,0
24466,7,533,3,0
86000,11,707,1,0
94322,5,900,4,1
24527,15,493,4,0
43989,20,496,5,0
93638,19,869,5,1
99154,0,362,3,1
20403,13,481,3,0
89910,7,894,3,1
77924,8,734,4,1
37613,3,792,1,0
41558,20,152,3,0
33508,7,28,4,0
37808,3,7,2,0
47815,23,683,3,0
56419,2,671,1,1
87765,22,969,2,1
8064,19,133,3,0
47006,10,99,3,0
59941,9,384,3,1
19550,23,367,4,0
28398,2,509,3,0
53959,12,568,5,1
61359,4,85,4,1
20292,16,740,2,0
11718,15,448,1,0
2851,12,785,5,0
77381,2,523,2,0
7968,17,520,5,0
95185,2,154,2,1
21266,4,692,4,1
97562,9,121,2,1
81438,17,776,3,0
73418,10,215,3,0
42728,23,983,2,0
17586,18,546,4,0
5850,13,185,1,0
30226,4,923,5,1
29967,8,914,4,1
60789,15,896,3,0
38509,11,595,5,0
7907,9,302,3,0
75174,13,415,4,1
93695,20,644,1,0
11669,3,849,5,1
54025,6,26,5,1
27690,17,587,3,0
47328,13,450,2,0
72991,12,274,4,1
27135,23,658,1,0
29467,8,9,5,1
70923,21,481,1,0
70646,10,708,5,1
54296,11,713,5,1
93734,18,405,4,1
94911,1,714,4,1
9935,8,243,1,0
60871,3,326,1,1
21037,13,565,2,0
96271,14,566,1,0
98602,22,213,4,1
46709,0,953,2,0
82274,18,984,5,1
94907,5,114,1,1
10443,20,853,1,0
93613,2,604,3,0
22446,13,754,3,0
58605,23,970,3,1
35248,19,26,4,0
43207,20,955,3,0
32091,21,476,3,0
26890,17,436,1,0
20094,2,676,1,0
30133,8,43,3,0
71257,0,719,3,1
19295,20,157,5,0
18128,14,737,4,1
42164,3,374,5,0
99223,9,596,5,1
57989,5,406,3,0
8880,11,746,1,0
62490,4,125,4,1
2336,5,978,2,0
24240,12,938,4,1
87244,14,462,3,1
16765,3,366,5,1
42688,1,507,1,0
52278,10,495,3,1
6427,10,449,5,0
67560,2,178,3,0
96903,18,771,2,1
93548,3,894,5,1
53720,18,637,4,0
55677,0,665,4,1
64027,1,596,3,1
87759,19,530,1,0
66018,1,279,3,1
16536,18,749,2,0
15408,20,307,4,0
76071,21,541,3,1
43957,12,830,2,0
69847,11,47,1,1
67847,11,900,5,1
65653,15,75,2,1
73593,16,371,2,1
46346,17,559,3,0
9164,20,973,1,0
66821,16,52,4,1
42918,22,953,1,0
80249,14,813,3,0
82955,6,438,1,0
46803,7,993,1,0
63211,22,346,5,1
26981,20,214,4,0
14797,23,108,1,0
41854,15,257,5,0
36398,10,364,2,0
10196,14,796,2,0
55027,11,823,5,1
44819,23,276,3,0
63066,20,8,4,1
79086,6,886,1,0
26157,18,783,3,0
73537,11,389,4,1
9761,18,34,3,0
80893,21,195,1,1
18878,13,16,5,1
27238,23,188,1,0
32409,18,110,5,0
93657,11,683,1,0
51484,9,858,2,0
66886,5,663,5,1
74398,18,870,4,1
76999,13,858,2,0
55866,8,39,5,1
41844,14,167,3,0
57020,22,950,5,1
76489,7,998,3,0
3992,21,794,1,0
29988,21,465,5,0
56346,1,747,1,0
33482,1,732,1,0
9427,23,460,1,0
56511,0,279,3,0
95101,22,554,2,0
57016,13,31,3,0
3972,21,448,5,0
38598,18,615,5,1
35175,2,133,5,1
23293,19,257,4,0
93311,18,131,3,1
49191,19,540,3,0
84380,5,215,5,1
74817,5,425,5,1
55449,14,279,1,0
76574,7,201,4,1
973,16,656,3,0
88701,16,280,2,1
24891,3,699,4,1
62961,22,331,3,0
7436,5,628,5,0
35541,5,137,4,0
31242,22,573,3,0
33305,0,310,2,0
62956,6,979,4,1
74134,1,958,5,1
86308,5,502,2,0
14076,19,231,4,1
64345,10,382,2,0
70507,10,460,3,1
66332,10,439,1,1
90444,9,79,4,1
63182,9,859,4,1
41118,3,467,1,0
22966,12,181,3,0
15402,18,473,1,0
